timestamp,fruit_id,scan_no,nm410,nm435,nm460,nm485,nm510,nm535,nm560,nm585,nm610,nm645,nm680,nm705,nm730,nm760,nm810,nm860,nm900,nm940,label,diameter_cm,rotasi_buah,jarak_cm,ratio_810_680,ratio_730_680,ratio_860_810,red_edge_slope,ndvi_like
2026-08-29T16:24:28.902,AMAN_011,247,54.742516,83.000031,82.01889012,0.0,36.175114,28.549974,18.024996,25.112156,26.585018,15.565813,36.474846,22.104496,84.510735,92.159172,87.703239,82.2696,36.078465,37.811153,normal,7.5,a,3,2.404484859378197,2.316958701632708,0.9380450660385454,0.96071778,0.4125396914810136
2026-08-29T16:24:49.211,AMAN_011,248,97.043549,99.786552,99.931213,0.0,44.13364,32.031681,15.449996,22.600939,26.585018,23.559069,37.488037,22.104496,103.290901,103.150635,94.081657,88.06324,44.639454,65.719383,normal,7.0,b,3,2.5096441273667844,2.755302270080914,0.9360297580611532,1.3160572799999999,0.4301417292844256
2026-08-29T16:25:03.311,AMAN_011,249,159.250961,151.078705,106.530441,0.0,50.645161,31.335339,15.449996,35.157017,31.208498,58.897671,39.514416,22.938627,106.420929,107.37812,99.662773,90.380692,46.473953,64.819115,normal,7.0,c,3,2.5221870361978684,2.6932171303715764,0.9068650230246931,1.33813026,0.43217105554768354
2026-08-29T16:25:54.577,AMAN_011,251,47.27763,80.202271,85.790001,0.0,34.728111,28.549974,16.479996,24.609913,27.740889,21.034883,35.461655,21.270363,79.033188,80.32222,81.324821,76.475967,36.078465,42.312481,normal,7.5,e,3,2.293316486972622,2.2286936611690393,0.9403765868262302,0.8714306599999999,0.39270952976528467
2026-08-29T16:26:16.332,AMAN_011,252,40.64217,63.415752,79.190773,43.87048,33.281105,28.549974,18.539995,27.623371,26.585018,17.248604,36.474846,22.104496,81.380707,85.395195,87.703239,79.952148,38.52446,44.11301,normal,7.0,f,3,2.404484859378197,2.2311453950633826,0.9116212787054216,0.89811722,0.4125396914810136
2026-08-29T16:27:12.243,AMAN_011,253,143.491745,56.887661,76.362534,0.0,35.451611,22.979248,18.539995,29.1301,25.429148,37.862789,29.382515,20.019165,63.383053,62.56678,76.541008,68.364883,35.466965,70.220711,normal,6.5,g,3,2.604984016860362,2.157168350916063,0.8931796935337337,0.6800107599999998,0.44521261389572425
2026-08-29T16:28:10.057,AMAN_011,254,20.735802,35.438213,73.534286,0.0,26.769585,20.890226,21.114994,33.148045,32.364368,24.400465,34.448463,22.104496,57.122997,60.030289,75.743706,68.364883,31.797968,30.609028,normal,7.0,h,3,2.1987536573827238,1.6582156486297666,0.9025815818172955,0.45349068000000003,0.37475656961098847
2026-08-29T16:29:36.094,AMAN_012,255,21.565233,48.4944,67.877808,0.0,25.32258,22.282907,16.479996,24.10767,21.961536,13.883022,22.290184,16.682638,59.47052,63.412277,70.16259,63.729973,29.963469,31.509293,normal,8.0,a,3,3.147688620386166,2.668012669607093,0.9083182920815364,0.7436067199999999,0.5178038337926092
2026-08-29T16:30:15.837,AMAN_012,256,26.541826,60.617996,75.419785,0.0,28.940092,23.675589,14.934997,21.09421,24.273277,13.462325,31.408895,18.350903,64.165558,67.639763,70.959892,66.047432,31.797968,34.210091,normal,7.5,b,3,2.2592284576619273,2.042909741679947,0.9307711839850061,0.65513326,0.38635793483047376
2026-08-29T16:30:34.838,AMAN_012,257,49.765923,84.865196,82.019012,38.386669,31.110598,22.282907,13.389997,19.587481,20.805666,13.462325,31.408895,18.350903,73.555641,78.631226,78.135612,71.841064,34.855465,39.611683,normal,7.5,c,3,2.4876897809713516,2.341872185611055,0.9194406105834801,0.8429349199999998,0.42655459423861436
2026-08-29T16:30:49.430,AMAN_012,258,50.595356,87.662949,85.790001,37.472702,34.004608,27.853634,14.419996,21.09421,25.429148,13.883022,37.488037,19.6021,91.553299,99.768646,86.905937,81.110878,39.747459,48.614338,normal,8.0,d,3,2.318230581603784,2.4421997496962162,0.9333179235708691,1.0813052399999998,0.39726921199018755
2026-08-29T16:31:03.899,AMAN_012,259,34.836147,63.415752,81.076271,0.0,27.493086,21.586567,13.904997,19.587481,20.805666,13.041628,32.422085,18.767967,71.990631,78.631226,78.932915,72.999786,36.078465,39.611683,normal,8.0,e,3,2.4345408586335946,2.2204188532542384,0.9248331542255656,0.7913709199999999,0.4176806234402924
2026-08-29T16:31:15.643,AMAN_012,260,24.882961,41.966305,67.877808,0.0,25.32258,20.193886,16.479996,23.605425,20.805666,13.883022,30.395704,20.019165,59.47052,64.257774,77.33831,72.999786,34.243965,33.309826,normal,7.5,f,3,2.5443820796576784,1.9565429520754145,0.9439018846026135,0.5814963200000001,0.4357268415036647
2026-08-29T16:31:27.603,AMAN_012,261,18.247505,38.23597,71.648796,0.0,21.705069,16.015841,14.419996,21.09421,18.493925,12.200233,24.316565,17.099705,53.210464,56.6483,69.365288,63.729973,31.186468,30.609028,normal,7.5,g,3,2.852592850761261,2.1882384340722325,0.9187587286080713,0.57787798,0.48086920517368453
2026-08-29T16:31:43.117,AMAN_012,262,16.588642,32.640461,64.106819,0.0,21.705069,18.104862,16.479996,24.609913,19.649796,14.724418,24.316565,17.099705,53.210464,57.493797,70.16259,63.729973,31.186468,29.708761,normal,8.0,h,3,2.8853812677155393,2.1882384340722325,0.9083182920815364,0.57787798,0.485250107788315
2026-08-29T16:32:27.831,AMAN_013,263,23.224098,48.4944,59.393078,0.0,25.32258,21.586567,18.024996,29.632343,23.117407,19.772791,22.290184,19.6021,63.383053,67.639763,78.932915,71.841064,35.466965,36.910885,normal,7.0,a,3,3.541149754012908,2.8435397646157767,0.9101533232171493,0.8218573799999999,0.5595829999649586
2026-08-29T16:32:45.109,AMAN_013,264,19.076937,40.101135,58.450333,0.0,22.42857,18.104862,16.479996,27.121128,21.961536,17.669302,26.342943,17.933836,54.775478,59.184792,72.554497,66.047432,32.409466,33.309826,normal,7.0,b,3,2.754227933367986,2.0793218588667717,0.9103146686669651,0.5686507,0.4672673966821186
2026-08-29T16:33:01.915,AMAN_013,265,22.394667,44.764061,65.99231,0.0,23.875576,18.801203,18.024996,30.134586,24.273277,20.614185,29.382515,18.767967,57.905506,64.257774,82.122124,74.158516,35.466965,37.811153,normal,6.5,c,3,2.794930796451292,1.9707464215549888,0.9030271424753771,0.5704598200000001,0.4729812565931668
2026-08-29T16:33:18.142,AMAN_013,266,19.076937,38.23597,59.393078,0.0,23.875576,18.801203,18.539995,49.722069,26.585018,51.325115,27.356134,19.6021,59.47052,63.412277,82.122124,71.841064,36.078465,36.01062,normal,7.0,d,3,3.0019627035155247,2.1739365021620007,0.8748075640606222,0.6422877199999999,0.5002453089594001
2026-08-29T16:33:39.928,AMAN_013,267,21.565233,42.898891,74.477036,42.042542,27.493086,20.193886,22.144995,56.753471,33.520241,72.360001,31.408895,22.521561,67.295586,68.48526,90.892448,76.475967,40.970459,41.412212,normal,7.0,e,3,2.8938432587828196,2.1425639002696846,0.8413895793202115,0.71773382,0.4863687239829636
2026-08-29T16:34:09.230,AMAN_013,269,19.076937,27.044952,71.648796,0.0,26.046082,18.104862,25.234993,65.291603,36.98785,87.925812,31.408895,25.023956,62.600548,65.103271,91.689751,75.317245,40.970459,39.611683,normal,6.5,g,3,2.919227875024615,1.9930827897374965,0.8214357217050658,0.62383306,0.4896954845713344
2026-08-29T16:34:43.847,AMAN_013,270,19.076937,37.303383,64.106819,0.0,25.32258,19.497543,22.144995,48.21534,31.208498,45.435349,30.395704,22.104496,61.818039,66.794266,88.500542,75.317245,37.91296,36.910885,normal,6.5,h,3,2.911612538530926,2.0337748604951345,0.8510370082211465,0.6284467,0.48870199916135293
2026-08-29T16:35:51.281,AMAN_014,271,19.076937,30.775291,57.507584,0.0,21.705069,18.104862,16.994995,24.609913,23.117407,14.30372,27.356134,19.6021,57.122997,61.721283,73.351799,66.047432,31.797968,31.509293,normal,7.0,a,3,2.681364705493581,2.088123128756743,0.9004199473798935,0.59533726,0.45672330930242516
2026-08-29T16:36:13.342,AMAN_014,272,19.90637,37.303383,65.99231,0.0,21.705069,17.408522,14.419996,19.085238,19.649796,12.200233,24.316565,16.265572,50.862942,54.957306,65.378777,60.253796,28.128971,28.808496,normal,7.5,b,3,2.6886507248656524,2.0916984402614265,0.9216107970923352,0.53092754,0.45779643074481724
2026-08-29T16:36:39.007,AMAN_014,273,16.588642,29.842707,59.393078,0.0,20.258064,16.712181,15.964996,23.103182,19.649796,12.200233,24.316565,17.099705,53.210464,58.339294,70.16259,66.047432,29.963469,29.708761,normal,7.5,c,3,2.8853812677155393,2.1882384340722325,0.9413481256395858,0.57787798,0.485250107788315
2026-08-29T16:36:54.455,AMAN_014,274,17.418074,35.438213,58.450333,0.0,20.981565,18.104862,14.934997,21.09421,18.493925,11.779534,19.250612,17.099705,56.340492,63.412277,71.757195,67.206154,32.409466,31.509293,normal,7.5,d,3,3.727526050846565,2.926684239085885,0.9365770865796682,0.7417975999999998,0.5769458572992691
2026-08-29T16:37:30.261,AMAN_014,275,15.75921,26.112368,56.564838,0.0,20.981565,17.408522,18.539995,30.134586,21.961536,23.979767,26.342943,19.185034,54.775478,59.184792,73.351799,67.206154,34.855465,33.309826,normal,7.0,e,3,2.784494168136731,2.0793218588667717,0.9162167220715715,0.5686507,0.4715278894519943
2026-08-29T16:37:48.247,AMAN_014,276,17.418074,23.314615,70.706047,0.0,20.981565,15.319499,16.479996,24.609913,20.805666,15.565813,27.356134,18.767967,49.297932,53.266312,69.365288,67.206154,32.409466,31.509293,normal,7.0,f,3,2.5356383560490108,1.802078977212578,0.9688728505138116,0.43883596,0.4343313899653595
2026-08-29T16:38:04.887,AMAN_014,277,14.929777,25.179783,60.335827,0.0,20.981565,16.712181,16.994995,25.614399,19.649796,14.30372,19.250612,18.350903,50.080437,54.111809,69.365288,62.571247,31.186468,28.808496,normal,7.5,g,3,3.603275156511826,2.601497084094218,0.9020540357225885,0.6165965000000001,0.5655268450101115
2026-08-29T16:38:16.828,AMAN_014,278,16.588642,27.977537,64.106819,0.0,21.705069,17.408522,16.994995,23.605425,19.649796,13.883022,19.250612,18.767967,54.775478,59.184792,70.16259,64.888702,32.409466,30.609028,normal,7.5,h,3,3.6446921039746143,2.845387437351375,0.9248332017342572,0.7104973200000001,0.569401063458049
2026-08-29T16:38:59.019,AMAN_015,279,20.735802,42.898891,60.335827,0.0,25.32258,19.497543,20.084995,35.157017,27.740889,27.345348,29.382515,20.853298,64.165558,71.021751,90.095146,79.952148,37.30146,36.01062,normal,8.0,a,3,3.0662833095521913,2.1837999967667856,0.8874189418130315,0.6956608600000002,0.5081504392565537
2026-08-29T16:39:16.692,AMAN_015,280,28.200691,54.089905,63.16407,0.0,26.046082,20.193886,14.934997,23.605425,19.649796,13.462325,21.276993,16.682638,63.383053,67.639763,69.365288,64.888702,33.632465,39.611683,normal,8.0,b,3,3.2601061343084834,2.9789464709855986,0.9354634647428457,0.8421212,0.5305282387445391
2026-08-29T16:39:28.744,AMAN_015,281,47.27763,37.303383,58.450333,0.0,20.258064,16.015841,12.359997,20.591967,19.649796,38.704185,25.329754,15.848506,57.905506,57.493797,66.973381,63.729973,29.963469,56.716728,normal,7.5,c,3,2.6440586260495755,2.286065752527343,0.9515715427937641,0.65151504,0.45116151784427283
2026-08-29T16:40:05.704,AMAN_015,282,70.501724,92.325874,80.133522,0.0,32.557602,22.282907,13.904997,20.591967,19.649796,12.62093,30.395704,17.099705,68.078094,73.558243,75.743706,72.999786,34.855465,41.412212,normal,7.5,d,3,2.4919206043325715,2.2397267588450136,0.9637734964046389,0.7536478,0.42724938576072874
2026-08-29T16:40:19.012,AMAN_015,283,24.05353,43.831474,58.450333,0.0,20.981565,18.801203,13.904997,20.591967,18.493925,12.62093,28.369324,17.516769,61.818039,72.712746,80.527519,79.952148,36.68996,38.711418,normal,7.5,e,3,2.838541045764416,2.179044421698444,0.9928548534005059,0.6689743,0.4789687999523733
2026-08-29T16:41:07.924,AMAN_015,284,17.418074,30.775291,48.080112,0.0,17.364056,13.926817,13.904997,21.596453,16.182184,12.200233,17.224232,15.43144,46.950409,54.957306,70.16259,67.206154,30.574968,30.609028,normal,7.5,f,3,4.0734791115916735,2.72583310197337,0.9578629355240541,0.59452354,0.6057933076232812
2026-08-29T16:41:23.558,AMAN_015,285,35.665581,36.3708,52.79385,0.0,21.705069,16.712181,15.964996,25.112156,20.805666,24.821161,24.316565,16.265572,52.427956,58.339294,72.554497,64.888702,31.186468,37.811153,normal,7.5,g,3,2.9837465597025896,2.1560584087191557,0.8943441928424928,0.56222782,0.49796013406355205
2026-08-29T16:41:40.687,AMAN_015,286,16.588642,27.044952,49.965607,0.0,22.42857,16.712181,25.749994,92.91497,34.676109,104.753716,27.356134,22.521561,62.600548,66.794266,93.284355,78.793427,41.581959,39.611683,normal,8.0,h,3,3.409996489271295,2.288354235889386,0.8446584483905742,0.7048882800000001,0.5464849826259423
2026-08-29T16:42:41.738,AMAN_016,287,28.200691,55.955074,64.106819,0.0,24.599077,20.890226,11.844997,15.569536,18.493925,10.517442,28.369324,15.43144,59.47052,65.103271,66.176079,64.888702,29.351971,32.409557,normal,7.0,a,3,2.332662409346656,2.0962959511139743,0.9805460398241423,0.6220239200000001,0.39987931513927605
2026-08-29T16:43:10.807,AMAN_016,288,19.90637,41.033722,63.16407,0.0,23.152073,18.801203,15.449996,21.596453,19.649796,11.779534,21.276993,17.099705,54.775478,61.721283,70.16259,67.206154,31.186468,31.509293,normal,7.0,b,3,3.297578611047806,2.574398189444256,0.9578629355240541,0.6699697,0.534621769368549
2026-08-29T16:43:35.551,AMAN_016,289,16.588642,30.775291,75.419785,53.010162,21.705069,18.104862,15.449996,18.582994,16.182184,12.200233,26.342943,16.265572,49.297932,56.6483,70.16259,68.364883,29.351971,27.007965,normal,6.5,c,3,2.6634291911009367,1.871389741309564,0.9743778451767752,0.45909978,0.4540635246205494
2026-08-29T16:44:10.120,AMAN_016,290,14.100346,24.2472,64.106819,0.0,20.981565,16.712181,40.68499,42.188419,18.493925,15.145116,25.329754,17.933836,46.167904,54.111809,74.946404,69.523605,30.574968,26.1077,normal,6.5,d,3,2.958827567442002,1.8226740683411025,0.9276441832160242,0.416763,0.49480002067889145
2026-08-29T16:44:22.671,AMAN_016,291,15.75921,25.179783,65.99231,0.0,23.152073,17.408522,69.524979,81.36338,26.585018,34.497208,26.342943,22.521561,51.645451,59.184792,86.108635,76.475967,42.193455,33.309826,normal,7.0,e,3,3.2687540762799068,1.9605034788620699,0.8881334388666782,0.50605016,0.5314793064549697
2026-08-29T16:45:01.421,AMAN_016,292,14.929777,24.2472,62.221321,0.0,20.258064,13.926817,51.499989,53.23777,17.338055,18.09,24.316565,17.933836,46.167904,54.111809,76.541008,70.682335,31.797968,27.007965,normal,6.5,f,3,3.1476886855981983,1.8986186993850902,0.9234569495796356,0.43702678,0.5178038323603293
2026-08-29T16:47:02.948,AMAN_017,295,24.05353,56.887661,80.133522,45.698418,27.493086,20.890226,18.539995,29.632343,24.273277,21.876278,29.382515,19.6021,59.47052,62.56678,76.541008,70.682335,31.797968,32.409557,normal,7.0,a,3,2.604984016860362,2.024009849391773,0.9234569495796356,0.6017601,0.44521261389572425
2026-08-29T16:47:29.470,AMAN_017,296,73.819458,108.17981,87.675499,0.0,39.792625,28.549974,19.569996,28.125614,32.364368,17.669302,39.514416,22.938627,91.553299,92.159172,94.081657,84.587059,40.358959,50.414867,normal,7.0,b,3,2.3809445441520523,2.3169588494085676,0.8990812099449724,1.04077766,0.40844940790666756
2026-08-29T16:47:48.612,AMAN_017,297,24.882961,63.415752,69.763298,0.0,26.769585,24.371929,15.964996,21.596453,20.805666,13.462325,28.369324,17.516769,63.383053,65.948769,70.959892,66.047432,31.797968,34.210091,normal,7.0,c,3,2.501288609736133,2.234210115753863,0.9307711839850061,0.70027458,0.42878183707985396
2026-08-29T16:48:12.063,AMAN_017,298,28.200691,58.752831,65.99231,0.0,26.769585,22.979248,15.964996,23.103182,21.961536,19.352093,23.303373,17.933836,68.860603,73.558243,78.135612,71.841064,33.020966,37.811153,normal,7.0,d,3,3.3529729138468864,2.954961646555781,0.9194406105834801,0.9111446,0.5405439890251278
2026-08-29T16:49:00.896,AMAN_017,299,18.247505,31.707876,64.106819,0.0,22.42857,17.408522,20.084995,47.21085,24.273277,48.80093,26.342943,19.6021,56.340492,60.030289,78.932915,70.682335,34.855465,33.309826,normal,7.0,e,3,2.996357887439574,2.1387310678495304,0.8954734035258417,0.5999509799999999,0.49954441600994437
2026-08-29T16:49:16.147,AMAN_017,300,22.394667,41.966305,58.450333,0.0,30.387096,20.890226,32.959991,87.89254,50.858295,121.160927,26.342943,32.531143,80.598206,77.785728,118.798027,95.015602,57.480942,55.816463,normal,7.0,f,3,4.509670081406591,3.0595736931998476,0.7998078453097671,1.08510526,0.6370019273674464
2026-08-29T16:49:36.067,AMAN_017,301,19.076937,25.179783,62.221321,0.0,23.152073,17.408522,22.659994,53.740013,28.896757,63.525345,21.276993,24.189825,63.383053,64.257774,90.095146,76.475967,42.193455,39.611683,normal,7.0,g,3,4.2343908115254765,2.9789464709855986,0.8488355023215676,0.8421212,0.6179116917282433
2026-08-29T16:49:48.461,AMAN_017,302,14.929777,18.651691,76.362534,0.0,20.981565,16.015841,25.234993,42.188419,30.052628,26.083256,26.342943,21.687429,54.775478,56.6483,76.541008,64.888702,37.30146,35.110355,normal,7.0,h,3,2.905559145172525,2.0793218588667717,0.8477637702702098,0.5686507,0.48790952945522764
2026-09-03T19:36:06.779,BOSOK_23,303,23.224098,45.696644,53.736595,0.0,20.981565,16.712181,12.874997,16.071779,16.182184,12.200233,25.329754,17.933836,47.732918,52.420815,62.189571,62.571247,27.517471,26.1077,anomali,7.0,a,3,2.4551974112352566,1.8844596420242998,1.006137137344598,0.44806327999999995,0.42116198666271853
2026-09-03T19:36:40.372,BOSOK_23,304,29.030123,54.089905,65.99231,0.0,24.599077,18.801203,13.904997,16.574022,17.338055,12.62093,32.422085,19.6021,53.99297,58.339294,70.959892,68.364883,30.574968,27.908232,anomali,7.0,b,3,2.188627601023314,1.6653140397003954,0.9634297832034775,0.43141769999999996,0.3727710031342306
2026-09-03T19:37:22.041,BOSOK_23,305,50.595356,82.067444,89.560989,0.0,27.493086,18.801203,13.389997,16.574022,18.493925,12.62093,23.303373,19.185034,63.383053,67.639763,74.946404,72.999786,31.797968,31.509293,anomali,7.0,c,3,3.2161169045713236,2.719907791928751,0.9740264023839752,0.8015935999999999,0.5256299537830041
2026-09-03T19:37:37.637,BOSOK_23,306,151.786072,201.438263,210.232651,0.0,73.07373,39.691429,11.844997,17.578508,27.740889,16.407209,43.567177,20.019165,115.028503,111.605606,94.87896,86.90451,39.747459,77.422836,anomali,7.0,d,3,2.177761901405294,2.640255451884006,0.9159512376662604,1.42922652,0.3706262984696858
2026-09-03T19:37:56.310,BOSOK_23,307,23.224098,49.426983,71.648796,0.0,22.42857,17.408522,13.389997,17.578508,17.338055,13.041628,21.276993,17.099705,50.080437,57.493797,67.770683,68.364883,29.351971,28.808496,anomali,7.0,e,3,3.1851611338307375,2.3537354861490596,1.0087676541834978,0.57606888,0.5221212598382399
2026-09-03T19:38:26.082,BOSOK_23,308,15.75921,37.303383,60.335827,0.0,20.258064,16.015841,16.479996,20.089724,18.493925,14.30372,27.356134,19.6021,46.950409,51.575317,64.581474,64.888702,28.740471,26.1077,anomali,7.0,f,3,2.3607667074716376,1.7162656038073203,1.004757060088616,0.3918855,0.4048978079897611
2026-09-03T19:38:35.957,BOSOK_23,309,15.75921,36.3708,56.564838,0.0,19.534561,16.015841,17.509996,22.098696,18.493925,15.565813,27.356134,20.436232,47.732918,52.420815,64.581474,64.888702,29.351971,27.007965,anomali,7.0,g,3,2.3607667074716376,1.7448701103488853,1.004757060088616,0.40753567999999996,0.4048978079897611
2026-09-03T19:38:52.848,BOSOK_23,310,11.612049,24.2472,52.79385,0.0,16.640553,13.230476,19.569996,25.614399,18.493925,16.407209,27.356134,22.104496,47.732918,51.575317,65.378777,66.047432,31.797968,27.908232,anomali,7.0,h,3,2.3899120066044395,1.7448701103488853,1.0102272469509108,0.40753567999999996,0.41001429224272484
2026-09-03T19:39:43.333,BOSOK_24,311,27.371258,53.157322,131.984619,0.0,39.792625,32.72802,27.809994,44.197392,17.338055,39.966278,22.290184,20.019165,93.118309,91.313675,70.16259,66.047432,61.761436,73.82177,anomali,9.0,a,3,3.147688620386166,4.177545919968216,0.9413481256395858,1.4165625,0.5178038337926092
2026-09-03T19:40:45.871,BOSOK_24,313,19.076937,36.3708,95.217476,60.321911,25.32258,18.104862,48.409988,50.726555,27.740889,20.614185,24.316565,26.692221,57.905506,62.56678,85.311333,76.475967,37.91296,34.210091,anomali,8.0,c,3,3.5083613954679063,2.3813183394454196,0.8964337485579144,0.6717788200000001,0.5563799320151216
2026-09-03T19:41:20.636,BOSOK_24,314,15.75921,35.438213,60.335827,0.0,20.981565,15.319499,17.509996,31.641315,19.649796,15.145116,23.303373,16.682638,46.167904,51.575317,63.784176,62.571247,26.905972,26.1077,anomali,7.0,d,3,2.7371208721068525,1.9811674553861987,0.9809837033900534,0.45729062,0.46482877077769513
2026-09-03T19:41:42.473,BOSOK_24,315,19.076937,27.044952,49.022858,0.0,15.91705,13.230476,14.419996,18.080751,16.182184,10.938139,24.316565,15.014374,39.907848,44.81134,56.608456,57.93634,25.071474,25.207434,anomali,7.0,e,3,2.3279781794927943,1.6411788255541746,1.0234571627501794,0.31182566,0.3990346447936485
2026-09-03T19:41:56.486,BOSOK_24,316,23.224098,41.966305,67.877808,0.0,24.599077,19.497543,16.479996,58.762444,23.117407,74.884186,23.303373,20.853298,59.47052,63.412277,77.33831,76.475967,34.855465,45.013275,anomali,7.5,f,3,3.318758911527996,2.55201229795691,0.9888496026290717,0.72334294,0.5369040940120116
2026-09-03T19:42:19.909,BOSOK_24,317,29.859554,56.887661,101.816711,0.0,26.046082,18.104862,19.054995,29.632343,21.961536,15.986511,28.369324,17.933836,64.165558,67.639763,72.554497,70.682335,31.797968,42.312481,anomali,7.0,g,3,2.5574973666988448,2.261792892282914,0.9741963376582518,0.7159246800000001,0.43780713199442456
2026-09-03T19:42:34.174,BOSOK_24,318,24.882961,47.561813,88.618248,0.0,22.42857,16.015841,13.904997,19.085238,18.493925,11.779534,28.369324,16.682638,57.905506,61.721283,66.176079,64.888702,28.128971,35.110355,anomali,7.5,h,3,2.332662409346656,2.041130257058555,0.9805460398241423,0.5907236400000001,0.39987931513927605
2026-09-03T19:43:43.231,BOSOK_25,319,37.324444,69.94384,108.415939,0.0,31.110598,22.282907,13.389997,18.582994,20.805666,13.462325,28.369324,16.265572,96.248337,87.931686,76.541008,76.475967,33.632465,54.916195,anomali,7.0,a,3,2.6980192062316304,3.392689338424371,0.9991501158241715,1.3575802600000002,0.45917002157899744
2026-09-03T19:44:05.933,BOSOK_25,320,60.548542,89.528122,115.957916,0.0,39.069122,22.979248,11.329997,15.569536,17.338055,12.62093,20.263803,16.682638,105.63842,89.622681,86.905937,81.110878,39.13596,67.519913,anomali,7.0,b,3,4.288725769429475,5.213156082717503,0.9333179235708691,1.70749234,0.6218371695371129
2026-09-03T19:44:37.932,BOSOK_25,321,22.394667,45.696644,83.90451,0.0,20.258064,15.319499,10.814998,14.56505,16.182184,11.358837,16.211042,12.929045,53.99297,56.6483,59.000362,56.777615,26.294474,35.110355,anomali,6.5,c,3,3.63951469651692,3.330627154857069,0.962326390077676,0.75563856,0.5689205630411363
2026-09-03T19:44:53.130,BOSOK_25,322,26.541826,41.033722,82.019012,0.0,18.81106,13.926817,9.784998,25.614399,17.338055,46.276741,15.197852,11.677847,44.60289,51.575317,55.013851,55.618889,24.459974,39.611683,anomali,6.5,d,3,3.6198414619108927,2.9348134625778286,1.0109977374611099,0.5881007600000001,0.5670848537764632
2026-09-03T19:45:07.815,BOSOK_25,323,35.665581,42.898891,80.133522,0.0,24.599077,19.497543,20.599995,72.323006,38.143719,134.20256,30.395704,25.858089,68.860603,77.785728,87.703239,86.90451,37.91296,76.522568,anomali,6.5,e,3,2.8853817679689975,2.2654708160499206,0.99089270911731,0.76929798,0.4852501528950896
2026-09-03T19:45:21.048,BOSOK_25,324,19.076937,36.3708,65.99231,0.0,20.258064,16.015841,13.904997,17.578508,18.493925,10.938139,24.316565,15.014374,50.080437,61.721283,68.567986,67.206154,28.740471,28.808496,anomali,7.0,f,3,2.8198044338069814,2.0595185382809875,0.9801388099485945,0.5152774400000001,0.47641309302199325
2026-09-03T19:45:33.584,BOSOK_25,325,15.75921,29.842707,66.935059,0.0,18.81106,13.230476,14.934997,19.085238,17.338055,10.517442,23.303373,13.34611,41.472862,51.575317,60.594967,59.095066,25.682974,30.609028,anomali,6.5,g,3,2.6002648199190648,1.779692759630651,0.9752469416730697,0.36338978,0.4444854279017406
2026-09-03T19:45:54.005,BOSOK_25,326,30.688986,29.842707,61.278576,0.0,25.32258,12.534136,14.419996,152.179657,21.961536,167.437668,22.290184,15.43144,46.167904,43.965843,55.811153,54.460159,67.264931,137.740631,anomali,7.0,h,3,2.5038433043696253,2.071220376099015,0.9757933014225129,0.4775544,0.4291983466047006
2026-09-03T19:46:37.609,BOSOK_26,327,12.441481,26.112368,40.538136,0.0,15.193548,12.534136,12.359997,17.578508,16.182184,13.462325,16.211042,13.763176,42.255367,51.575317,63.784176,61.412521,25.682974,24.307169,anomali,6.0,a,3,3.9346105360713177,2.606577722408145,0.9628173509966874,0.5208865,0.594699648834053
2026-09-03T19:47:08.984,BOSOK_26,328,12.441481,26.112368,44.309124,0.0,15.193548,12.534136,12.874997,18.080751,17.338055,10.096744,23.303373,15.43144,43.820381,51.575317,66.973381,63.729973,26.294474,24.307169,anomali,6.0,b,3,2.8739767526457425,1.880430021683976,0.9515715427937641,0.41034015999999995,0.4837347515026125
2026-09-03T19:47:17.026,BOSOK_26,329,12.441481,22.38203,42.42363,0.0,15.193548,11.837794,14.419996,21.09421,18.493925,12.62093,19.250612,16.682638,41.472862,49.884323,66.973381,64.888702,28.740471,27.007965,anomali,6.0,c,3,3.479024262177087,2.154364778447159,0.9688728766921775,0.444445,0.5534742918395936
2026-09-03T19:47:24.866,BOSOK_26,330,12.441481,26.112368,42.42363,0.0,14.470046,11.837794,12.359997,17.578508,18.493925,11.358837,27.356134,16.265572,42.255367,50.72982,65.378777,62.571247,26.294474,24.307169,anomali,6.0,d,3,2.3899120066044395,1.5446390032162427,0.9570573250311297,0.29798465999999996,0.41001429224272484
2026-09-03T19:47:32.876,BOSOK_26,331,12.441481,25.179783,37.709892,0.0,13.746543,11.837794,10.814998,14.56505,16.182184,11.358837,26.342943,15.43144,42.255367,49.884323,62.189571,62.571247,25.682974,24.307169,anomali,6.0,e,3,2.360766881374309,1.6040482249655152,1.006137137344598,0.31824847999999994,0.40489784296672704
2026-09-03T19:47:39.575,BOSOK_26,332,14.929777,31.707876,46.194618,0.0,16.640553,13.926817,10.814998,14.56505,16.182184,10.517442,26.342943,15.43144,48.515423,56.6483,66.176079,67.206154,26.294474,25.207434,anomali,6.0,f,3,2.5120979792963984,1.8416850608965516,1.0155655164208932,0.44344959999999994,0.4305399131283604
2026-09-03T19:48:06.246,BOSOK_26,333,148.468338,109.112396,65.99231,0.0,39.069122,22.282907,11.329997,15.569536,19.649796,11.779534,28.369324,16.265572,68.078094,74.40374,77.33831,74.158516,31.797968,34.210091,anomali,6.0,g,3,2.726123567088322,2.399707162670791,0.9588844960687017,0.7941753999999999,0.463249242410511
