timestamp,fruit_id,scan_no,nm410,nm435,nm460,nm485,nm510,nm535,nm560,nm585,nm610,nm645,nm680,nm705,nm730,nm760,nm810,nm860,nm900,nm940,label,diameter_cm,rotasi_sensor,rotasi_buah,jarak_cm
2026-08-28T17:17:38.226,BOSOK_001,1,13.270913,27.977537,67.877808,0.0,20.981565,18.801203,12.874997,15.067293,18.493925,10.517442,17.224232,13.763176,36.777821,40.583858,47.838131,48.666527,21.402477,20.706106,,,,,
2026-08-28T17:18:12.040,BOSOK_001,2,14.929777,26.112368,59.393078,37.472702,18.087557,17.408522,11.844997,13.058321,17.338055,13.462325,25.329754,13.763176,39.907848,43.965843,50.230038,52.142708,20.790979,21.606373,,,,,
2026-08-28T17:18:47.392,BOSOK_001,3,16.588642,34.50563,77.305275,0.0,25.32258,20.890226,15.449996,18.080751,19.649796,12.200233,27.356134,17.099705,46.167904,51.575317,61.392269,62.571247,26.905972,25.207434,,,,,
2026-08-28T17:19:56.925,BOSOK_001,4,11.612049,21.449446,51.851101,0.0,18.81106,16.712181,13.389997,16.071779,18.493925,12.62093,21.276993,17.099705,44.60289,47.347832,50.230038,56.777615,23.848475,23.406904,,,,,
2026-08-28T17:20:23.663,BOSOK_001,5,12.441481,16.786522,61.278576,40.214607,17.364056,14.623158,13.904997,17.578508,19.649796,13.883022,25.329754,15.43144,38.342834,43.120346,55.013851,56.777615,24.459974,22.506638,,,,,
2026-08-28T17:20:53.790,BOSOK_001,6,9.953185,15.853938,54.679344,0.0,16.640553,13.230476,14.934997,18.582994,18.493925,14.30372,17.224232,15.014374,35.212807,38.892864,50.230038,52.142708,22.625477,20.706106,,,,,
2026-08-28T17:21:14.761,BOSOK_001,7,12.441481,25.179783,66.935059,0.0,21.705069,19.497543,14.934997,19.587481,20.805666,13.462325,27.356134,16.682638,43.037876,46.502335,57.405758,59.095066,24.459974,23.406904,,,,,
2026-08-28T17:21:53.009,BOSOK_001,8,36.49501,69.94384,100.873962,0.0,31.110598,26.460953,12.359997,14.56505,20.805666,12.200233,27.356134,15.014374,47.732918,50.72982,55.013851,55.618889,25.071474,27.908232,,,,,
2026-08-28T17:25:36.579,BOSOK_002,9,16.588642,43.831474,86.73275,55.752068,28.940092,26.460953,19.054995,22.098696,26.585018,16.827906,34.448463,20.019165,50.080437,50.72982,59.000362,55.618889,26.294474,25.207434,,,,,
2026-08-28T17:25:53.852,BOSOK_002,10,44.789333,87.662949,118.786156,0.0,38.345619,32.031681,14.419996,17.578508,25.429148,15.565813,35.461655,18.350903,56.340492,56.6483,61.392269,60.253796,25.682974,27.007965,,,,,
2026-08-28T17:26:53.412,BOSOK_002,11,24.882961,59.685413,91.446487,0.0,31.834101,29.246317,15.964996,18.080751,28.896757,14.724418,28.369324,17.933836,55.557983,54.957306,59.797665,56.777615,25.071474,26.1077,,,,,
2026-08-28T17:27:15.689,BOSOK_002,12,155.933228,185.584335,190.434952,0.0,61.497692,43.869473,17.509996,22.098696,39.299591,19.772791,41.540794,22.938627,88.423271,76.940231,72.554497,62.571247,34.243965,56.716728,,,,,
2026-08-28T17:27:28.848,BOSOK_002,13,34.006714,69.011261,95.217476,42.956512,30.387096,25.068272,15.964996,20.591967,25.429148,14.30372,31.408895,16.682638,50.862942,51.575317,53.419247,49.825253,25.071474,28.808496,,,,,
2026-08-28T17:27:42.221,BOSOK_002,14,16.588642,33.573044,71.648796,0.0,25.32258,22.979248,17.509996,22.098696,27.740889,13.883022,24.316565,17.516769,46.167904,49.038826,58.20306,55.618889,23.848475,24.307169,,,,,
2026-08-28T17:27:53.942,BOSOK_002,15,14.929777,39.168552,80.133522,0.0,26.769585,24.371929,15.449996,18.080751,24.273277,13.041628,25.329754,17.099705,43.037876,44.81134,52.621944,50.983978,22.625477,21.606373,,,,,
2026-08-28T17:28:22.006,BOSOK_002,16,10.782617,24.2472,85.790001,58.493973,24.599077,20.890226,20.084995,26.116642,25.429148,16.827906,34.448463,21.270363,43.037876,44.81134,55.013851,53.301434,26.905972,24.307169,,,,,
2026-08-28T17:30:16.308,BOSOK_003,18,25.712395,58.752831,78.248024,0.0,25.32258,20.890226,13.389997,17.076265,24.273277,12.200233,30.395704,16.682638,40.690353,43.120346,53.419247,48.666527,23.848475,25.207434,,,,,
2026-08-28T17:30:44.208,BOSOK_003,19,36.49501,54.089905,72.591545,0.0,25.32258,21.586567,14.934997,27.623371,24.273277,148.506271,31.408895,17.933836,53.99297,60.875786,64.581474,61.412521,31.186468,79.223366,,,,,
2026-08-28T17:31:11.755,BOSOK_003,20,26.541826,48.4944,70.706047,0.0,25.32258,20.890226,14.419996,24.10767,20.805666,84.560226,26.342943,16.265572,47.732918,49.884323,60.594967,57.93634,30.574968,57.616993,,,,,
2026-08-28T17:31:42.002,BOSOK_003,21,26.541826,56.887661,81.076271,0.0,28.940092,22.979248,18.024996,25.614399,26.585018,16.407209,31.408895,17.933836,52.427956,55.802803,62.189571,61.412521,28.740471,30.609028,,,,,
2026-08-28T17:31:59.716,BOSOK_003,22,16.588642,36.3708,66.935059,0.0,25.32258,20.193886,20.599995,32.143559,26.585018,21.034883,29.382515,21.270363,46.167904,48.193329,64.581474,62.571247,33.632465,32.409557,,,,,
2026-08-28T17:32:43.077,BOSOK_003,23,61.377972,42.898891,65.049561,0.0,26.046082,16.015841,13.389997,42.690662,18.493925,81.194649,28.369324,12.929045,29.73526,31.28339,40.662411,40.555439,26.905972,90.926819,,,,,
